siteID,year,genus,<0,0-8,8-28,-48,-68,-88,>88,max_diam,max_ht,leaf_area_ind,basal_area,total_biomC,pl_biomC_std,total_biomN,pl_biomN_std
0,170,Fraxinus',1,12,13,0,0,0,0,123.241,31.3044,0.112639,0.721562,2.15087,10.0704,0.640122E-05,0.278233E-01
0,170,Juglans',0,0,0,0,0,0,0,196.250,33.8140,0.274995E-01,0.314698,1.05536,14.5174,0.274111E-05,0.369981E-01
0,170,Juniperus',0,0,0,0,0,0,0,6.47306,6.10603,0.267627E-03,0.707981E-03,0.117485E-02,0.100741E-01,0.647649E-08,0.547454E-04
0,170,Liquidambar',0,0,0,0,0,0,0,17.3839,12.1437,0.246561E-03,0.237346E-02,0.335536E-02,0.474519E-01,0.110057E-07,0.155644E-03
0,170,Liriodendron',1,15,40,8,3,0,1,287.178,34.8895,1.00509,11.8924,28.3554,75.4079,0.774808E-04,0.186792
0,170,Nyssa',0,1,0,0,0,0,0,8.38247,5.13645,0.800634E-03,0.212137E-02,0.303353E-02,0.174770E-01,0.182668E-07,0.103102E-03
0,170,Oxydendron',22,870,24,0,0,0,0,11.6860,10.5565,0.331239,1.17991,1.94100,2.11373,0.908171E-05,0.101878E-01
0,170,Pinus',0,9,2,0,0,0,0,65.7189,31.4039,0.462074E-01,0.226309,0.790915,3.50433,0.242503E-05,0.103801E-01
0,170,Prunus',0,3,7,1,0,0,3,154.945,31.9867,0.476435,5.18153,14.5389,34.6228,0.391673E-04,0.925738E-01
0,170,Quercus',1,45,72,3,4,6,10,140.735,31.6733,2.41069,15.7580,58.9547,59.1341,0.165714E-03,0.158117
0,170,Robinia',0,0,0,0,0,0,0,13.1560,7.92714,0.351854E-03,0.135938E-02,0.297147E-02,0.420229E-01,0.116684E-07,0.165016E-03
0,170,Sassafras',0,0,0,0,0,0,0,15.7372,13.4115,0.317563E-03,0.214908E-02,0.332470E-02,0.447571E-01,0.119597E-07,0.161374E-03
0,170,Tilia',0,0,0,0,0,0,0,9.45023,8.13146,0.226275E-03,0.701414E-03,0.100949E-02,0.142764E-01,0.550067E-08,0.777913E-04
0,180,Acer',0,12,36,5,1,0,1,122.456,32.8488,0.573080,2.63862,10.2366,21.1900,0.309979E-04,0.592082E-01
0,180,Aesculus',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,180,Carya',0,1,1,0,0,0,0,116.922,34.9021,0.527324E-01,0.339560,1.67404,10.5858,0.447921E-05,0.279948E-01
0,180,Cercis',0,0,0,0,0,0,0,4.83222,4.92702,0.615888E-04,0.183393E-03,0.366454E-03,0.518244E-02,0.170095E-08,0.240550E-04
0,180,Comus',0,0,0,0,0,0,0,9.32953,5.32289,0.475441E-03,0.142266E-02,0.289916E-02,0.278587E-01,0.132868E-07,0.126877E-03
0,180,Diospyros',0,0,0,0,0,0,0,17.2336,8.91846,0.185572E-02,0.586335E-02,0.163025E-01,0.139745,0.629418E-07,0.526725E-03
0,180,Fagus',1,5,10,0,0,0,0,59.8313,24.1571,0.115684,0.393835,1.60147,5.94445,0.522415E-05,0.189154E-01
0,180,Fraxinus',0,3,11,0,0,0,0,101.657,29.4290,0.853816E-01,0.617594,1.70197,7.52553,0.501127E-05,0.207535E-01
0,180,Juglans',0,0,0,0,0,0,0,205.650,34.0456,0.301378E-01,0.359324,1.17761,15.6741,0.305075E-05,0.395274E-01
0,180,Juniperus',0,0,0,0,0,0,0,6.46032,6.09727,0.120153E-03,0.327792E-03,0.570774E-03,0.807197E-02,0.300393E-08,0.424820E-04
0,180,Liquidambar',0,0,0,0,0,0,0,18.4743,12.6961,0.910526E-04,0.268057E-02,0.327583E-02,0.463272E-01,0.859037E-08,0.121486E-03
0,180,Liriodendron',0,3,26,10,2,0,1,303.265,35.0214,0.947918,12.7222,30.0917,82.9268,0.805162E-04,0.203328
0,180,Nyssa',0,0,0,0,0,0,0,10.8525,6.08870,0.913516E-03,0.264071E-02,0.389306E-02,0.246856E-01,0.218018E-07,0.130338E-03
0,180,Oxydendron',10,384,25,0,0,0,0,13.1427,11.1384,0.180611,0.803359,1.24219,1.68270,0.536042E-05,0.766413E-02
0,180,Pinus',0,4,4,0,0,0,0,61.0176,30.8963,0.475086E-01,0.213792,0.770490,3.65872,0.239844E-05,0.110604E-01
0,180,Prunus',0,0,6,1,0,0,3,164.704,32.4605,0.473437,5.40827,15.1808,38.0417,0.405505E-04,0.100545
0,180,Quercus',1,17,67,8,2,4,11,151.791,32.2837,2.57647,17.2853,65.1948,64.7246,0.181967E-03,0.171723
0,180,Robinia',0,0,0,0,0,0,0,18.3298,10.1081,0.556384E-03,0.263879E-02,0.613158E-02,0.867136E-01,0.216352E-07,0.305968E-03
0,180,Sassafras',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,180,Tilia',0,0,0,0,0,0,0,12.8549,10.0518,0.410992E-03,0.129785E-02,0.216695E-02,0.306453E-01,0.107319E-07,0.151772E-03
0,190,Acer',42,255,21,7,0,0,1,131.593,33.3158,0.524510,2.55927,9.82873,22.2371,0.293923E-04,0.614235E-01
0,190,Aesculus',0,0,0,0,0,0,0,3.41239,3.60729,0.784520E-04,0.193189E-03,0.210710E-03,0.167378E-02,0.159761E-08,0.125766E-04
0,190,Carya',0,4,0,0,0,0,0,119.073,34.9480,0.647103E-01,0.402658,2.05081,11.8143,0.548889E-05,0.313316E-01
0,190,Cercis',2,4,0,0,0,0,0,3.04258,3.77694,0.475646E-03,0.118864E-02,0.228561E-02,0.813526E-02,0.119263E-07,0.423958E-04
0,190,Comus',1,4,0,0,0,0,0,11.6571,5.94207,0.943649E-03,0.240649E-02,0.509895E-02,0.346216E-01,0.249154E-07,0.155431E-03
0,190,Diospyros',0,2,0,0,0,0,0,28.6197,12.9971,0.354112E-02,0.116052E-01,0.416166E-01,0.408482,0.143458E-06,0.136440E-02
0,190,Fagus',7,14,9,0,0,0,0,65.5352,25.2922,0.118951,0.429907,1.72820,6.53919,0.555281E-05,0.203527E-01
0,190,Fraxinus',2,36,7,1,0,0,0,112.177,30.4285,0.807464E-01,0.612722,1.69412,8.02482,0.492711E-05,0.219954E-01
0,190,Juglans',0,0,0,0,0,0,0,213.820,34.2217,0.290432E-01,0.399655,1.27447,16.6783,0.325024E-05,0.416024E-01
0,190,Juniperus',0,0,0,0,0,0,0,9.02506,7.80992,0.317253E-03,0.864752E-03,0.161557E-02,0.181914E-01,0.817271E-08,0.873836E-04
0,190,Liquidambar',0,0,0,0,0,0,0,19.9921,13.4432,0.542802E-04,0.316688E-02,0.388405E-02,0.543404E-01,0.941261E-08,0.129129E-03
0,190,Liriodendron',3,73,12,9,3,1,1,317.298,35.1150,0.920652,11.7587,27.9978,78.1394,0.754705E-04,0.192002
0,190,Nyssa',3,5,0,0,0,0,0,8.67185,5.25184,0.111251E-02,0.277226E-02,0.449122E-02,0.219103E-01,0.259956E-07,0.123077E-03
0,190,Oxydendron',88,1508,25,0,0,0,0,14.9207,11.7463,0.236125,0.918153,1.37216,1.29934,0.644839E-05,0.603322E-02
0,190,Pinus',6,20,5,0,0,0,0,64.8858,31.4498,0.514065E-01,0.242059,0.854690,4.11345,0.264185E-05,0.122065E-01
0,190,Prunus',0,4,4,1,0,0,2,173.684,32.8407,0.420045,4.91054,13.8141,37.4927,0.367447E-04,0.985314E-01
0,190,Quercus',17,70,50,16,1,2,12,161.113,32.7232,2.51757,17.8148,66.3991,68.8359,0.183795E-03,0.179900
0,190,Robinia',0,0,0,0,0,0,0,0.896984,1.80691,0.519877E-05,0.631917E-05,0.261610E-04,0.369973E-03,0.132975E-09,0.188055E-05
0,190,Sassafras',0,0,0,0,0,0,0,2.88887,4.26535,0.422726E-04,0.102815E-03,0.137860E-03,0.185412E-02,0.914894E-09,0.122866E-04
0,190,Tilia',0,0,0,0,0,0,0,16.5926,11.8935,0.600359E-03,0.254927E-02,0.344395E-02,0.436332E-01,0.162957E-07,0.193108E-03
0,200,Acer',4,137,40,4,1,0,0,118.950,32.6447,0.513461,2.21491,7.87265,16.3986,0.248864E-04,0.466062E-01
0,200,Aesculus',0,0,0,0,0,0,0,9.59262,7.39768,0.478405E-03,0.142185E-02,0.186920E-02,0.171414E-01,0.110407E-07,0.979064E-04
0,200,Carya',0,5,0,0,0,0,0,120.569,34.9780,0.730779E-01,0.461360,2.35082,12.9055,0.627604E-05,0.341629E-01
0,200,Cercis',0,1,0,0,0,0,0,6.21798,5.69018,0.333730E-03,0.931720E-03,0.181448E-02,0.109021E-01,0.883642E-08,0.504904E-04
0,200,Comus',0,1,0,0,0,0,0,13.4449,6.34591,0.720274E-03,0.208002E-02,0.445105E-02,0.462036E-01,0.202600E-07,0.199393E-03
0,200,Diospyros',0,1,0,0,0,0,0,42.0933,17.0245,0.533201E-02,0.177250E-01,0.787003E-01,1.00505,0.251647E-06,0.307931E-02
0,200,Fagus',0,9,9,0,0,0,0,70.3403,26.1603,0.135177,0.504782,2.06335,7.68214,0.653118E-05,0.236490E-01
0,200,Fraxinus',0,34,7,1,0,0,0,123.259,31.3057,0.917475E-01,0.508772,1.44920,8.28174,0.454120E-05,0.231505E-01
0,200,Juglans',0,0,0,0,0,0,0,220.848,34.3567,0.323291E-01,0.441251,1.41524,17.9552,0.361037E-05,0.448623E-01
0,200,Juniperus',0,0,0,0,0,0,0,5.97972,5.76477,0.210324E-03,0.546283E-03,0.886259E-03,0.775270E-02,0.500748E-08,0.426376E-04
0,200,Liquidambar',0,0,0,0,0,0,0,21.3456,14.0888,0.927417E-04,0.363767E-02,0.466096E-02,0.647538E-01,0.116927E-07,0.157748E-03
0,200,Liriodendron',1,60,29,4,4,1,2,329.028,35.1805,1.02974,12.2506,29.2091,80.0557,0.797328E-04,0.195987
0,200,Nyssa',0,2,0,0,0,0,0,7.75213,4.88148,0.737703E-03,0.186340E-02,0.276635E-02,0.135065E-01,0.167671E-07,0.793820E-04
0,200,Oxydendron',28,1171,24,0,0,0,0,16.4113,12.1816,0.272571,0.973940,1.50428,1.73548,0.726665E-05,0.905726E-02
0,200,Pinus',0,19,4,0,0,0,0,70.4250,31.9862,0.550536E-01,0.261592,0.900224,4.40369,0.279572E-05,0.129543E-01
0,200,Prunus',0,4,4,1,1,0,2,181.787,33.1436,0.434694,5.09130,14.4260,39.1823,0.383154E-04,0.102929
0,200,Quercus',4,61,38,19,2,2,10,169.192,33.0560,2.40421,17.5864,64.6884,71.8170,0.178362E-03,0.186944
0,200,Robinia',0,0,0,0,0,0,0,1.67943,2.24201,0.125027E-04,0.221521E-04,0.536618E-04,0.758892E-03,0.299231E-09,0.423177E-05
0,200,Sassafras',0,0,0,0,0,0,0,6.07962,7.09249,0.205863E-03,0.558143E-03,0.887261E-03,0.121938E-01,0.493520E-08,0.672819E-04
0,200,Tilia',0,0,0,0,0,0,0,5.78653,5.76870,0.311084E-03,0.905613E-03,0.103120E-02,0.958552E-02,0.676978E-08,0.626036E-04
0,210,Acer',17,193,48,4,1,0,0,127.031,33.0937,0.629228,2.69233,9.35583,18.1266,0.298488E-04,0.513020E-01
0,210,Aesculus',0,0,0,0,0,0,0,3.41510,3.60906,0.130044E-04,0.916003E-04,0.629109E-04,0.889694E-03,0.327007E-09,0.462458E-05
0,210,Carya',0,8,2,0,0,0,0,89.1704,32.2650,0.256779E-01,0.151078,0.633667,5.02091,0.177780E-05,0.133333E-01
0,210,Cercis',1,5,0,0,0,0,0,3.61846,4.16900,0.653976E-03,0.169484E-02,0.320253E-02,0.188297E-01,0.165311E-07,0.979233E-04
0,210,Comus',0,2,0,0,0,0,0,5.54911,4.03896,0.465095E-03,0.114402E-02,0.220490E-02,0.103984E-01,0.115951E-07,0.539496E-04
0,210,Diospyros',0,5,0,0,0,0,0,18.2304,9.30324,0.229596E-02,0.640306E-02,0.170367E-01,0.128750,0.709109E-07,0.482938E-03
0,210,Fagus',2,15,7,0,0,0,0,75.0351,26.9374,0.142976,0.568611,2.29799,8.73809,0.716486E-05,0.264646E-01
0,210,Fraxinus',2,33,11,1,0,0,0,132.864,31.9436,0.112710,0.602402,1.83039,10.1584,0.569006E-05,0.283564E-01
0,210,Juglans',0,0,0,0,0,0,0,226.964,34.4630,0.275648E-01,0.442121,1.42647,18.5608,0.356675E-05,0.457395E-01
0,210,Juniperus',0,0,0,0,0,0,0,9.18775,7.91514,0.470463E-03,0.127557E-02,0.225119E-02,0.195839E-01,0.117982E-07,0.950117E-04
0,210,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,210,Liriodendron',2,57,34,3,2,3,2,338.759,35.2273,0.918072,9.93716,23.1284,67.7259,0.646127E-04,0.166757
0,210,Nyssa',1,5,0,0,0,0,0,10.7059,6.03420,0.146799E-02,0.372382E-02,0.577046E-02,0.303941E-01,0.339558E-07,0.168535E-03
0,210,Oxydendron',56,1390,16,0,0,0,0,17.5146,12.4659,0.308024,1.05590,1.66824,1.95995,0.814137E-05,0.979152E-02
0,210,Pinus',2,23,4,0,0,0,0,75.7609,32.5482,0.417571E-01,0.190205,0.581224,3.24245,0.189477E-05,0.947869E-02
0,210,Prunus',0,1,4,1,0,0,1,188.689,33.3747,0.405464,4.86710,13.7651,40.7503,0.364261E-04,0.106500
0,210,Quercus',7,56,42,20,5,1,10,176.433,33.3209,2.40839,18.1704,66.1384,73.2084,0.181644E-03,0.189916
0,210,Robinia',0,0,0,0,0,0,0,3.08908,3.00960,0.447627E-04,0.939599E-04,0.191926E-03,0.213882E-02,0.107088E-08,0.119530E-04
0,210,Sassafras',0,0,0,0,0,0,0,7.83798,8.47345,0.183569E-03,0.622333E-03,0.928780E-03,0.106495E-01,0.470654E-08,0.506416E-04
0,210,Tilia',0,0,0,0,0,0,0,8.10881,7.30417,0.271826E-03,0.786175E-03,0.972535E-03,0.102235E-01,0.607428E-08,0.601738E-04
0,220,Acer',0,46,57,11,1,0,0,134.809,33.4602,0.767380,3.33017,12.1914,22.5745,0.381388E-04,0.642251E-01
0,220,Aesculus',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,220,Carya',0,4,4,0,0,0,0,93.5239,32.6206,0.405677E-01,0.208403,0.918296,5.92412,0.262465E-05,0.160157E-01
0,220,Cercis',0,0,0,0,0,0,0,4.52659,4.74446,0.135859E-03,0.376153E-03,0.715175E-03,0.523114E-02,0.354504E-08,0.252064E-04
0,220,Comus',0,0,0,0,0,0,0,7.62805,4.79228,0.327030E-03,0.934249E-03,0.177957E-02,0.164863E-01,0.866238E-08,0.795020E-04
0,220,Diospyros',0,1,0,0,0,0,0,29.9124,13.4187,0.480570E-02,0.156315E-01,0.558551E-01,0.502437,0.193303E-06,0.165996E-02
0,220,Fagus',0,8,7,2,0,0,0,79.4347,27.6073,0.163371,0.663848,2.76763,10.7179,0.850212E-05,0.321018E-01
0,220,Fraxinus',0,14,12,0,0,0,0,141.970,32.4597,0.120851,0.671554,2.13942,12.3024,0.649398E-05,0.342477E-01
0,220,Juglans',0,0,0,0,0,0,0,231.755,34.5396,0.305167E-01,0.478935,1.55300,19.5033,0.389042E-05,0.481342E-01
0,220,Juniperus',0,0,0,0,0,0,0,11.7645,9.52937,0.752435E-03,0.240410E-02,0.422132E-02,0.325508E-01,0.202492E-07,0.147000E-03
0,220,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,220,Liriodendron',0,13,37,8,0,1,3,346.227,35.2593,0.903981,10.4493,24.1213,72.8681,0.666162E-04,0.178135
0,220,Nyssa',0,1,0,0,0,0,0,6.46774,4.34620,0.676808E-03,0.174465E-02,0.247987E-02,0.146807E-01,0.152538E-07,0.893941E-04
0,220,Oxydendron',33,659,13,0,0,0,0,18.8693,12.7759,0.223366,0.869192,1.35917,1.71475,0.623586E-05,0.816462E-02
0,220,Pinus',0,12,5,0,0,0,0,80.7683,32.9949,0.458422E-01,0.215928,0.671604,3.68607,0.215462E-05,0.107611E-01
0,220,Prunus',0,1,3,1,0,0,1,194.512,33.5524,0.393409,4.82975,13.7259,42.2930,0.361653E-04,0.109751
0,220,Quercus',1,26,41,15,8,1,9,182.985,33.5363,2.47300,19.4136,70.5196,77.1292,0.192311E-03,0.199293
0,220,Robinia',0,0,0,0,0,0,0,4.19370,3.59674,0.573282E-04,0.138129E-03,0.260092E-03,0.367825E-02,0.140325E-08,0.198450E-04
0,220,Sassafras',0,0,0,0,0,0,0,10.2887,10.2121,0.228081E-03,0.970302E-03,0.148654E-02,0.183624E-01,0.658678E-08,0.779982E-04
0,220,Tilia',0,0,0,0,0,0,0,10.2733,8.61863,0.530518E-03,0.163090E-02,0.226245E-02,0.226741E-01,0.126648E-07,0.126431E-03
0,230,Acer',0,375,39,10,2,0,0,143.697,33.8127,0.736251,3.12967,11.4715,20.1781,0.360909E-04,0.589393E-01
0,230,Aesculus',0,1,0,0,0,0,0,2.50000,3.00605,0.161752E-03,0.364415E-03,0.428738E-03,0.216894E-02,0.328126E-08,0.166222E-04
0,230,Carya',0,5,3,0,0,0,0,97.3502,32.9013,0.612624E-01,0.301737,1.45967,8.67925,0.412563E-05,0.238009E-01
0,230,Cercis',0,8,0,0,0,0,0,3.45107,4.05729,0.856583E-03,0.213608E-02,0.413223E-02,0.195978E-01,0.215137E-07,0.102208E-03
0,230,Comus',0,5,0,0,0,0,0,2.50000,2.68348,0.517170E-03,0.103560E-02,0.249269E-02,0.235443E-01,0.129843E-07,0.122311E-03
0,230,Diospyros',0,6,0,0,0,0,0,12.6131,7.06007,0.160079E-02,0.418046E-02,0.100636E-01,0.793193E-01,0.454077E-07,0.331332E-03
0,230,Fagus',0,34,7,2,0,0,0,84.6693,28.3368,0.187607,0.788186,3.31553,12.7082,0.100686E-04,0.378451E-01
0,230,Fraxinus',0,42,11,0,0,0,0,71.2890,25.3103,0.773954E-01,0.480308,1.18883,5.24442,0.375600E-05,0.151224E-01
0,230,Juglans',0,0,0,0,0,0,0,235.931,34.6020,0.314233E-01,0.520488,1.68039,20.0883,0.418657E-05,0.491541E-01
0,230,Juniperus',0,2,0,0,0,0,0,13.7535,10.7107,0.115808E-02,0.355804E-02,0.688200E-02,0.531079E-01,0.320211E-07,0.229072E-03
0,230,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,230,Liriodendron',0,87,20,13,1,0,3,352.047,35.2820,0.939792,9.99027,23.2882,68.1326,0.652803E-04,0.168355
0,230,Nyssa',0,8,0,0,0,0,0,7.26476,4.68088,0.146959E-02,0.343996E-02,0.556374E-02,0.223094E-01,0.335195E-07,0.132628E-03
0,230,Oxydendron',4,1857,19,0,0,0,0,17.8160,12.5384,0.284168,1.01097,1.56935,1.49960,0.757820E-05,0.706478E-02
0,230,Pinus',0,43,6,0,0,0,0,85.8116,33.3778,0.567351E-01,0.267252,0.853497,4.42666,0.271617E-05,0.128141E-01
0,230,Prunus',0,4,2,1,0,0,1,199.791,33.7010,0.344835,4.16146,11.8491,40.8613,0.312954E-04,0.105664
0,230,Quercus',0,98,38,12,10,3,8,188.838,33.7111,2.42114,19.2727,69.3542,79.6606,0.188974E-03,0.205547
0,230,Robinia',0,0,0,0,0,0,0,6.51837,4.79246,0.182964E-03,0.443833E-03,0.911392E-03,0.977167E-02,0.465918E-08,0.485460E-04
0,230,Sassafras',0,0,0,0,0,0,0,5.73294,6.80606,0.122428E-03,0.323854E-03,0.516914E-03,0.614341E-02,0.291111E-08,0.333460E-04
0,230,Tilia',0,1,0,0,0,0,0,11.7138,9.43555,0.495625E-03,0.143792E-02,0.211865E-02,0.245725E-01,0.118429E-07,0.127039E-03
0,240,Acer',9,193,47,6,3,0,0,152.940,34.1166,0.803564,3.40982,12.6778,23.0086,0.397406E-04,0.657901E-01
0,240,Aesculus',0,0,0,0,0,0,0,3.32741,3.55177,0.633003E-04,0.201316E-03,0.192493E-03,0.166364E-02,0.133901E-08,0.121254E-04
0,240,Carya',0,5,2,1,0,0,0,100.540,33.1747,0.621881E-01,0.333834,1.54239,8.35426,0.432277E-05,0.228357E-01
0,240,Cercis',0,1,0,0,0,0,0,4.22067,4.55624,0.305520E-03,0.825403E-03,0.155176E-02,0.839273E-02,0.784649E-08,0.420729E-04
0,240,Comus',0,1,0,0,0,0,0,3.04333,2.94959,0.129317E-03,0.283177E-03,0.606834E-03,0.573111E-02,0.321011E-08,0.301884E-04
0,240,Diospyros',0,2,0,0,0,0,0,18.7211,9.49057,0.146571E-02,0.453180E-02,0.119576E-01,0.122783,0.476723E-07,0.449529E-03
0,240,Fagus',1,10,6,3,0,0,0,87.8736,28.7499,0.179642,0.793158,3.22353,11.1719,0.974945E-05,0.332113E-01
0,240,Fraxinus',0,30,8,0,0,0,0,79.5389,26.6459,0.735817E-01,0.471995,1.19224,4.99925,0.370867E-05,0.138541E-01
0,240,Juglans',0,0,0,0,0,0,0,239.005,34.6455,0.354421E-01,0.562329,1.83737,21.0125,0.459325E-05,0.516118E-01
0,240,Juniperus',0,0,0,0,0,0,0,15.1332,11.4984,0.115922E-02,0.425135E-02,0.851691E-02,0.724239E-01,0.356708E-07,0.297673E-03
0,240,Liquidambar',0,0,0,0,0,0,0,2.08512,2.82868,0.158651E-04,0.341468E-04,0.496796E-04,0.702576E-03,0.338786E-09,0.479116E-05
0,240,Liriodendron',2,78,24,11,4,1,2,356.559,35.2985,0.926166,10.7377,24.4928,72.5459,0.677610E-04,0.176863
0,240,Nyssa',0,2,0,0,0,0,0,8.48113,5.17591,0.136352E-02,0.375074E-02,0.556651E-02,0.319027E-01,0.319986E-07,0.179378E-03
0,240,Oxydendron',81,1278,21,0,0,0,0,18.3111,12.6530,0.272403,0.986508,1.51053,1.72583,0.727812E-05,0.883984E-02
0,240,Pinus',3,22,6,0,0,0,0,90.5974,33.6880,0.531564E-01,0.278252,0.871842,4.81335,0.270524E-05,0.137120E-01
0,240,Prunus',0,4,1,1,0,0,1,204.009,33.8117,0.316469,3.73152,10.7030,37.9449,0.283403E-04,0.978895E-01
0,240,Quercus',4,56,33,12,9,5,7,188.402,33.7655,2.49677,20.3022,72.7560,83.7417,0.197623E-03,0.215053
0,240,Robinia',0,0,0,0,0,0,0,5.79020,4.42364,0.166065E-03,0.417849E-03,0.810473E-03,0.839718E-02,0.419165E-08,0.431643E-04
0,240,Sassafras',0,0,0,0,0,0,0,6.66945,7.56890,0.365568E-04,0.349357E-03,0.334110E-03,0.472503E-02,0.126872E-08,0.179424E-04
0,240,Tilia',0,0,0,0,0,0,0,12.7314,9.98637,0.345602E-03,0.155602E-02,0.178503E-02,0.211731E-01,0.894187E-08,0.977981E-04
0,250,Acer',0,54,63,4,2,1,0,160.799,34.3329,0.816214,3.51100,13.0353,23.6577,0.407171E-04,0.669457E-01
0,250,Aesculus',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,250,Carya',0,2,3,1,0,0,0,89.3411,33.8928,0.729451E-01,0.335595,1.70142,9.27727,0.483101E-05,0.258773E-01
0,250,Cercis',0,0,0,0,0,0,0,7.36933,6.25076,0.137448E-03,0.426526E-03,0.967757E-03,0.136861E-01,0.412921E-08,0.583959E-04
0,250,Comus',0,0,0,0,0,0,0,5.06966,3.84690,0.135463E-03,0.362706E-03,0.663441E-03,0.665570E-02,0.342437E-08,0.342791E-04
0,250,Diospyros',0,0,0,0,0,0,0,5.93887,4.14437,0.241201E-03,0.774837E-03,0.135776E-02,0.954883E-02,0.648946E-08,0.455063E-04
0,250,Fagus',0,7,5,2,0,0,0,92.7167,29.3299,0.209305,0.931902,3.89623,13.6317,0.116713E-04,0.404718E-01
0,250,Fraxinus',0,13,7,1,0,0,0,89.7890,28.0655,0.551204E-01,0.394960,0.944210,5.31386,0.289173E-05,0.140980E-01
0,250,Juglans',0,0,0,0,0,0,0,241.675,34.6817,0.365576E-01,0.610175,1.99112,21.7670,0.495097E-05,0.531966E-01
0,250,Juniperus',0,0,0,0,0,0,0,16.1876,12.0836,0.615732E-03,0.261982E-02,0.499555E-02,0.597180E-01,0.199951E-07,0.233275E-03
0,250,Liquidambar',0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,250,Liriodendron',1,20,37,5,5,2,2,359.496,35.3086,0.917495,9.50127,21.7041,64.0901,0.614391E-04,0.158184
0,250,Nyssa',0,1,0,0,0,0,0,9.42022,5.54547,0.101957E-02,0.288020E-02,0.423966E-02,0.284326E-01,0.240988E-07,0.157604E-03
0,250,Oxydendron',20,603,20,0,0,0,0,20.1473,13.0336,0.199931,0.784220,1.21550,1.71401,0.557923E-05,0.840491E-02
